"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7","logFC_ash1"
"CM002238.1.227101.227400",-0.6152937424029,-0.507693477340013,-1.1439087564789,0.4023694877203,-1.78122751785459
"CM002238.1.228301.228600",-0.607358943892843,-0.527571871532117,-1.58187663280398,0.0780592098165409,-1.66201677956757
"CM002238.1.228601.228900",-0.425814808613708,-0.500307742703073,-1.56056254279045,-0.189261771268028,-2.45881449487639
"CM002238.1.228901.229200",-0.634762465577074,-0.824697079048421,-1.53791500480014,-0.427484985466464,-2.03922436429958
"CM002238.1.230401.230700",-0.531222131408102,-1.06165009063761,-0.886225742044314,-0.078850125435721,-2.37898060437557
"CM002238.1.230701.231000",-0.0417535036239646,0.0822886717729137,-0.441438238629029,0.4247173763413,-1.77099588838067
"CM002238.1.231001.231300",-0.475243958486487,0.162355035347623,-0.397142355735879,1.05532546422812,-1.57136717142174
"CM002238.1.231301.231600",-0.312440327988888,-0.186888218901336,-0.393094096242163,-0.154324625618312,-1.40549340802963
"CM002238.1.231601.231900",-0.220103924254635,0.0198877129528715,-0.316671072985558,0.72733969571739,-1.9749109568862
"CM002238.1.231901.232200",-0.436611507425353,-0.211167674881952,-0.489647053326817,0.129892340678588,-1.59644987307512
"CM002238.1.232201.232500",-0.72879598614294,-0.31705128917879,-0.588349770349638,0.565475528629308,-1.69361667067258
"CM002238.1.232501.232800",-0.671077712032481,-0.548633277886542,-0.613331733422315,-0.263315130853127,-1.64781734494661
"CM002238.1.232801.233100",0.168169106667398,0.355096281567915,0.153446705619738,0.692410516288469,-1.32842978841429
"CM002238.1.233101.233400",-0.317197630088683,-0.160223483759764,-0.409395263504938,0.127856013662736,-1.6703651523242
"CM002238.1.233401.233700",0.0824372943545146,0.0347828013601034,-0.137196900596392,0.249537960687942,-1.89112886553337
"CM002238.1.235201.235500",-0.235658830679874,-0.575280285133184,-0.916384435607892,-0.405791520298083,-2.26331482846535
"CM002238.1.235501.235800",-0.0785144822734398,-0.271190732273382,-0.391205852060815,-0.180487535903879,-1.33133365294822
"CM002238.1.235801.236100",-0.00180094977200839,-0.211232711387466,-0.283542652391648,-0.00799543561246981,-1.81819728469761
"CM002238.1.236101.236400",-0.131418196304428,-0.462282276459557,-0.163466708707286,-0.0902488041121307,-1.73739297868934
"CM002238.1.236401.236700",-0.115128224744482,-0.250781355168912,-0.32098130414582,-0.0967238403393019,-1.16000524569653
"CM002238.1.237301.237600",-0.394233208801276,-0.447281386601364,-0.818518009020054,0.414185459711973,-2.83225232647731
"CM002238.1.239701.240000",-1.04930974360392,-0.701345425455884,-1.91898171882257,-0.548085711303971,-1.89800857029051
"CM002238.1.240001.240300",-0.880519050484412,-1.24938984405353,-1.08655528452468,0.0140107415539058,-1.95744793443301
"CM002238.1.240301.240600",-0.231136831050505,-0.703097769629026,-0.896501294041908,0.514682845902268,-2.27482346376568
"CM002238.1.240601.240900",0.266461292258326,-0.200910090944432,-0.887851266287732,0.216544285122683,-1.59901293989159
"CM002238.1.241501.241800",-0.54355216490853,-0.0167724370687175,-0.40528771124106,0.0585333697453713,-2.39128571112322
"CM002238.1.241801.242100",0.0556953103415026,-0.107949846765814,-0.224249815768457,0.825984304355685,-1.0580634240237
"CM002238.1.242101.242400",-0.772747301903194,-0.897270920642066,-1.02692823483958,-0.0795605204699678,-1.92733583648091
"CM002238.1.242401.242700",-0.746749333947266,-1.31588343808503,-1.4281879666768,-0.0407160581885515,-1.91037933993219
"CM002238.1.242701.243000",-1.09388473309136,-1.10528677592716,-1.19518514132467,-0.362784453153181,-1.45580039754088
"CM002238.1.243001.243300",-0.959580992539563,-1.03909369737957,-1.22280429690795,0.241230931320337,-2.12120858157906
"CM002238.1.243301.243600",-0.804462453482842,-1.32527895000445,-1.47050237523582,0.189491907933447,-2.22840219671112
"CM002238.1.245401.245700",-0.921619846343596,-1.44613659615927,-1.44634969981831,-1.13351518792458,-1.38962958325336
"CM002238.1.245701.246000",-1.74416902601191,-1.61969421803572,-1.17448003501937,-0.363766499314057,-1.47547931709246
"CM002238.1.246001.246300",-1.19798770118849,-1.18464110293407,-0.906374069100164,-0.358435700681145,-2.32405830359446
"CM002238.1.246301.246600",-0.675538064436031,-1.00698270510095,-0.790614700681041,-0.731640549256965,-2.50531108812454
"CM002238.1.246601.246900",-0.591043625347832,-0.418989511885249,-0.436337768860852,0.243501561352737,-1.42811289640741
"CM002238.1.246901.247200",-0.709600679995671,-0.489573394810285,-0.953249817000484,-0.433088982875707,-2.54751951629189
"CM002238.1.250801.251100",-1.09341992792808,-1.17477989514389,-1.27482258942786,-0.469281047477415,-2.30530206223726
