"","logFC_WT","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002236.1.292201.292500",4.47535440884816,3.96529281508892,4.40795224831234,4.20465308805288,0
"CM002236.1.292501.292800",4.22719761785607,3.70531729447979,4.07241187603357,3.98887732812686,0
"CM002236.1.293401.293700",4.58021240868697,3.92266366292207,4.07183248610497,4.51398603759535,0
"CM002236.1.293701.294000",4.41387049810986,3.76364419814616,4.42634516127954,4.68792150803431,0
"CM002236.1.294001.294300",4.41840272192718,3.93276941127544,4.29452322440558,4.34757213603149,0
"CM002236.1.296701.297000",5.03628656327052,3.85848799660352,4.46586912946151,4.13675460779459,0
"CM002236.1.297001.297300",5.11316181482819,4.44826053488584,4.3277462023231,4.47703117388113,0
"CM002236.1.297301.297600",4.85768842614813,4.25416113748545,4.7742236014032,5.07932463770576,0
"CM002236.1.302401.302700",4.28628447249553,3.15217846057382,3.35735718059699,4.1812884442064,0
"CM002236.1.302701.303000",4.16520410292146,2.92004886750313,3.63315565423113,4.18534432908312,0
"CM002236.1.303001.303300",3.98445016047697,3.38092961891281,3.14855541295362,4.08618010416192,0
"CM002236.1.303301.303600",4.11840493763982,3.09060424614639,3.04774722068336,4.17323016596126,0
"CM002236.1.305401.305700",1.47575580039909,0,0.994746017340328,0,0
"CM002236.1.305701.306000",1.85075972968055,1.88717056840786,1.13552788105302,2.30774974966616,0
"CM002236.1.306001.306300",1.94463015091113,1.03800154047969,1.3331952390039,1.83609815109004,0
"CM002236.1.306301.306600",1.37817743796875,0,0,1.46479107631767,0
"CM002236.1.306601.306900",1.29857822686326,0,0,0,0
"CM002236.1.306901.307200",1.10016610177366,0,0,1.44522858179389,0
"CM002236.1.311701.312000",1.06859929798813,0,0,2.08029085060709,0
"CM002236.1.312001.312300",1.12361515786045,0,1.03357378728106,2.23518455133639,0
"CM002236.1.312301.312600",1.0409736294324,0,1.09357325374259,2.34594474122871,0
"CM002236.1.312601.312900",1.55273501845358,1.25297009769361,1.15792329379929,2.85978686535508,0
"CM002236.1.312901.313200",1.40756593636153,0,1.18322978227392,2.655248669126,0
"CM002236.1.314101.314400",2.57584089983887,0,2.04877535341733,3.38071914661171,0
"CM002236.1.314401.314700",2.79756376427889,1.13078604515047,2.26321106697541,4.16835041132056,0
"CM002236.1.314701.315000",3.66213857509438,1.99491523434572,2.60418743191075,4.62743795636572,0
"CM002236.1.318901.319200",2.96992282791117,1.07478171822735,1.5315367308679,3.26302168118024,0
"CM002236.1.319201.319500",3.21262223627961,0,1.54802333898625,3.02599981750213,0
"CM002236.1.319501.319800",3.37888849055588,1.09971755911418,1.63024138650759,3.8540286683412,0
"CM002236.1.319801.320100",3.87703448068266,1.17609920957177,2.05769381284161,4.0667141207974,0
"CM002236.1.320101.320400",2.79526930884607,0,1.53801462431324,3.75245301423042,0
"CM002236.1.320401.320700",2.67379487725485,0,1.4987489482007,3.50994360975042,0
"CM002236.1.320701.321000",1.78510578913875,0,0,2.56486025974321,0
"CM002236.1.327901.328200",0,0,0,1.29374754878853,0
"CM002236.1.328201.328500",0,0,0,1.62068127209447,0
"CM002236.1.328801.329100",1.35253342368919,0,0,2.35251897457858,0
"CM002236.1.329101.329400",1.48483768485374,0,0,2.82597388163864,0
"CM002236.1.329401.329700",1.95276624502902,0,1.15870400447277,3.09268191500838,0
"CM002236.1.329701.330000",1.80850621699362,0,0,2.44384715213773,0
"CM002236.1.332401.332700",2.1596166532105,0,0,3.17007245334692,0
"CM002236.1.332701.333000",1.64117086830214,0,0,2.26085344690526,0
"CM002236.1.333001.333300",0,0,0,1.96763501142805,0
"CM002236.1.333301.333600",1.1827997480666,0,0,1.44266115841739,0
"CM002236.1.333601.333900",1.24325383885772,0,0,1.92074932828112,0
"CM002236.1.333901.334200",0.924343127884651,0,0,1.7028309367226,0
"CM002236.1.334201.334500",0,0,0,1.2605967014847,0
"CM002236.1.348301.348600",0,0,0,1.3736173870699,0
"CM002236.1.359701.360000",0,0,0,2.12292027006964,0
"CM002236.1.360001.360300",0,0,0,1.96436673843708,0
"CM002236.1.360301.360600",0,0,0,2.59193331009341,0
"CM002236.1.360601.360900",0,0,0,2.48318768540326,0
"CM002236.1.360901.361200",0,0,0,2.85596148044301,0
"CM002236.1.363901.364200",0,0,0,2.43794080332411,0
"CM002236.1.364201.364500",0,0,0,1.26848646953165,0
"CM002236.1.368401.368700",0,0,0,1.26129961537731,0
"CM002236.1.368701.369000",0,0,0,1.30109887449646,0
"CM002236.1.369001.369300",0,0,0,1.30048171404319,0
"CM002236.1.391201.391500",0,0,0,1.19587487624164,0
"CM002236.1.391801.392100",0,0,0,1.18756484631984,0
"CM002236.1.392101.392400",0,0,0,1.13739207224986,0
"CM002236.1.393901.394200",0,0,0,2.96187467164599,0
"CM002236.1.394201.394500",0,0,0,2.01402427402885,0
"CM002236.1.394501.394800",0,0,0,2.3007579612898,0
"CM002236.1.397501.397800",0,0,0,2.20761850029814,0
"CM002236.1.397801.398100",0.890719669584763,0,0,2.65442506245999,0
"CM002236.1.398101.398400",1.12172561778091,0,0,3.17016617131687,0
"CM002236.1.400501.400800",0,0,0,1.93017668974678,0
"CM002236.1.400801.401100",0,0,0,2.54580936263377,0
"CM002236.1.401101.401400",0,0,0,1.61088809971237,0
"CM002236.1.480001.480300",1.11972901809582,0,0,2.52084532946195,0
"CM002236.1.480301.480600",1.89088915906932,0,0,3.24542208782192,0
"CM002236.1.480601.480900",1.76738464342677,0,0,2.97362475099856,0
"CM002236.1.480901.481200",1.56550375925199,0,0,2.54235291084848,0
"CM002236.1.481201.481500",1.40179995620758,0,0,2.37584014329415,0
"CM002236.1.481501.481800",1.9394525029072,0,0,2.85130469920311,0
"CM002236.1.481801.482100",2.20840466945024,0,0,3.52012561324286,0
"CM002236.1.486901.487200",1.83842977948723,0,0,2.44644945108941,0
"CM002236.1.487201.487500",1.75435002300626,0,0,2.17925661108006,0
"CM002236.1.487501.487800",1.58626195986383,0,0,2.45969343327116,0
"CM002236.1.487801.488100",0.921677262327447,0,0,1.7599114019842,0
"CM002236.1.488101.488400",0.822935554264696,0,0,1.16849601368065,0
"CM002236.1.488701.489000",0,0,0,1.57239688344751,0
"CM002236.1.489001.489300",0,0,0,1.37646719952629,0
"CM002236.1.489301.489600",0,0,0,1.24711425826356,0
"CM002236.1.489601.489900",0,0,0,1.24406183060917,0
"CM002236.1.544801.545100",0,0,0,1.11733520063135,0
"CM002236.1.545101.545400",0,0,0,1.78329836160415,0
"CM002236.1.545401.545700",0,0,0,1.53917447077106,0
"CM002236.1.545701.546000",0,0,0,1.2827268576365,0
"CM002236.1.546001.546300",0,0,0,1.30982723176111,0
"CM002236.1.547801.548100",0,0,0,1.47722653668187,0
"CM002236.1.548101.548400",0,0,0,1.89464301477881,0
"CM002236.1.548401.548700",0,0,0,2.11204224507102,0
"CM002236.1.549901.550200",0,0,0,1.56319841344116,0
"CM002236.1.569101.569400",0,0,0,1.0864251392575,0
"CM002236.1.584701.585000",0,0,0,1.54929015214607,0
"CM002236.1.585001.585300",0,0,0,1.84960090367348,0
"CM002236.1.587101.587400",0,0,0,2.45880919520228,0
"CM002236.1.587401.587700",0,0,0,2.18688337842758,0
"CM002236.1.587701.588000",0,0,0,2.792349320253,0
"CM002236.1.588001.588300",0,0,0,3.14531870982229,0
"CM002236.1.1280701.1281000",0,0,0,1.67591293807138,0
"CM002236.1.1281001.1281300",0,0,0,2.27355010247527,0
"CM002236.1.1281301.1281600",0,0,0,2.50124231162196,0
"CM002236.1.1283701.1284000",0,0,0,2.61132458325293,0
"CM002236.1.1284001.1284300",0,0,0,2.10004746256871,0
"CM002236.1.1284601.1284900",0,0,0,1.87738786233684,0
"CM002236.1.1284901.1285200",0,0,0,1.45286303498978,0
"CM002236.1.1305001.1305300",0,0,0,1.62681988836487,0
"CM002236.1.1305301.1305600",0,0,0,1.41136225700931,0
"CM002236.1.1305601.1305900",0,0,0,1.32208759497414,0
"CM002236.1.1305901.1306200",0,0,0,1.41263239373356,0
"CM002236.1.1306201.1306500",0,0,0,2.04313962500322,0
"CM002236.1.1306501.1306800",0,0,0,1.96616374864977,0
"CM002236.1.1308601.1308900",0,0,0,1.48020033012505,0
"CM002236.1.1314901.1315200",0,0,0,1.47878746720879,0
"CM002236.1.1315201.1315500",0,0,0,1.49072429907427,0
"CM002236.1.1315501.1315800",0,0,0,2.21999213555853,0
"CM002236.1.1315801.1316100",0,0,0,2.32640378106219,0
"CM002236.1.1316101.1316400",0,0,0,2.26061774110532,0
"CM002236.1.1332301.1332600",0,0,0,1.35953529119742,0
"CM002236.1.1332601.1332900",0,0,0,1.88910584204616,0
"CM002236.1.1332901.1333200",0,0,0,2.16881620707015,0
"CM002236.1.1333201.1333500",0,0,0,2.11404160978446,0
"CM002236.1.1333501.1333800",0,0,0,1.81850701477232,0
"CM002236.1.1333801.1334100",0,0,0,2.21078998361583,0
"CM002236.1.1334101.1334400",0,0,0,2.2046860606018,0
"CM002236.1.1369801.1370100",0,0,0,1.73764092805589,0
"CM002236.1.1370101.1370400",0,0,0,1.4746560287551,0
"CM002236.1.1370401.1370700",0,0,0,2.35489111439959,0
"CM002236.1.1370701.1371000",0,0,0,2.18644133552715,0
"CM002236.1.1374001.1374300",0,0,0,2.39308696585653,0
"CM002236.1.1374301.1374600",0,0,0,2.39053927935837,0
"CM002236.1.1374601.1374900",0,0,0,2.23442077651936,0
"CM002236.1.1374901.1375200",0,0,0,2.21378932816142,0
"CM002236.1.1375201.1375500",0,0,0,2.37605731924877,0
"CM002236.1.1375501.1375800",0,0,0,1.80669038023405,0
"CM002236.1.1501501.1501800",0,0,0,1.2719425184953,0
"CM002236.1.1997101.1997400",0,1.23169255905237,1.17913011815673,1.97507326650546,0
"CM002236.1.1997401.1997700",0,1.66057642736142,1.66400246872513,2.17959693432059,0
"CM002236.1.1997701.1998000",0,2.48457789807231,2.49148822423672,2.99298169321669,0
"CM002236.1.1998001.1998300",0,2.72373905867986,2.78850516865216,3.18223254868967,0
"CM002236.1.1998301.1998600",0,2.52751049004781,2.58570585219574,2.99280247935497,0
"CM002236.1.1998601.1998900",0,3.11819735477735,3.20855145054269,3.79800858505955,0
"CM002236.1.2023201.2023500",0,0.9852321958302,0,0,0
"CM002236.1.2023801.2024100",0,1.28275227016273,0,0,0
"CM002236.1.2024101.2024400",0,1.03795304591315,0,0,0
"CM002236.1.5644501.5644800",0,0,5.8364355212096,0,0
"CM002236.1.5644801.5645100",0,0,5.18774944748415,0,0
"CM002236.1.5645101.5645400",0,0,6.11029638181715,0,0
"CM002236.1.5645401.5645700",0,0,5.50573546638345,0,0
"CM002236.1.5645701.5646000",0,0,5.50573546638345,0,0
"CM002236.1.5646001.5646300",0,0,6.34462708931915,0,0
"CM002236.1.5646301.5646600",0,0,6.11029638181715,0,0
"CM002236.1.5646601.5646900",0,0,6.89785606571694,0,0
"CM002236.1.5647201.5647500",0,0,4.46320890996422,0,0
"CM002236.1.5647501.5647800",0,0,5.8364355212096,0,0
"CM002236.1.6263401.6263700",0,1.17919489924636,0,0,0
