"","logFC_cac1","logFC_cac2","logFC_cac3","logFC_set7"
"CM002236.1.1679854.1684385",0,0,0,1.55299325788013
"CM002236.1.1685684.1689164",0,0,0,1.12876750202045
"CM002236.1.1690522.1694696",0,0,0,1.15421216299303
"CM002236.1.1696441.1697182",0,0,0,1.27488752970681
"CM002236.1.1697783.1698862",0,0,0,1.43317665216479
"CM002236.1.1699140.1703074",0,0,0,1.40974904169604
"CM002236.1.1702852.1704727",0,0,0,1.21440286184436
"CM002236.1.1706233.1708298",0,0,0,1.48452929997666
"CM002236.1.1711538.1714654",0,0,0,1.25364328169955
"CM002236.1.1715204.1718857",0,0,0,1.59145785984991
"CM002236.1.1719007.1720680",0,0,0,1.53353560691657
"CM002236.1.1720670.1721335",0,0,0,1.62028731608994
"CM002236.1.1721689.1724492",0,0,0,1.57290357921561
"CM002236.1.1724389.1728311",0,0,0,1.71361717988593
"CM002236.1.1730344.1733261",0,0,0,1.62045281631657
"CM002236.1.1735310.1736266",0,0,0,1.5322190208117
"CM002236.1.1736762.1740530",0,0,0,1.69540676190812
"CM002236.1.1741306.1743453",0,0,0,1.68437046944666
"CM002236.1.1746593.1748936",0,0,0.969875424134316,1.41864263524395
"CM002236.1.1748850.1751419",0,0,0,1.57167596824844
"CM002236.1.1751805.1755449",0,0,0,1.53428239860637
"CM002236.1.1755856.1759115",0,0,0.954949190348348,1.5193310078295
"CM002236.1.1760352.1762956",0,0,0,1.50996737589997
"CM002236.1.1763458.1765542",0,0,0,1.73563378396096
"CM002236.1.1768125.1768719",0,0,0,1.76701664706459
"CM002236.1.1769211.1770942",0,0,0,1.73292257343224
"CM002236.1.1771033.1773687",0,0,0,1.58086437600745
"CM002236.1.1774671.1778095",0,0,0,1.349487346115
"CM002236.1.1779122.1783222",0,0,0,1.35770713681629
"CM002236.1.1783193.1785061",0,0,1.01133657820022,1.46569251478825
"CM002236.1.1785290.1787380",0,0,0,1.35544726798455
"CM002236.1.1787272.1788723",0,0,0,1.76955041871894
"CM002236.1.1789558.1792380",0,0,1.00387982607254,1.78621693996247
"CM002236.1.1791267.1792492",0,0,0,1.85487143457036
