"order_idx","gene","cluster","K27_WT","K27_cac1","K27_ash1","K36_WT","K36_cac1","K36_set7","RNA_cac-1","RNA_set-7","RNA_ash-1"
125,"NCU04697","K27 lost only",2.76939321856733,2.01487652818438,-0.22991152605617,1.25745013497668,1.12723313878013,1.22273497431402,-0.119969466565593,-0.502723991687969,1.43806815516726
126,"NCU07115","K27 lost only",2.99516954130918,1.98285250518932,-0.607226856914753,0.791880764301737,0.454830994531701,0.650068811771681,0.303274722719196,1.2820340042694,-0.730158865562553
127,"NCU09276","K27 lost only",3.30886465364676,1.84589095014612,1.54486000702449,1.05543294843962,0.881982658452272,1.55466315411079,0.149056989301127,1.28209470706766,-1.10922390612445
128,"NCU09836","K27 lost only",3.49823905831506,1.82656314221835,1.52127485854598,0.695523244513065,0.169750112712914,0.392323476779296,-0.237466118440904,-0.367982989525854,1.44834972192518
129,"NCU08917","K27 lost only",3.78131894914553,1.81214403758332,2.55664454716498,0.996460932299829,0.438926860469773,1.24301617147785,1.21714445639243,0.248663928399791,-0.295623668863223
130,"NCU09835","K27 lost only",3.99896066572262,1.80565505754522,2.55087718530767,1.39825941608929,1.10229363361866,1.70575061129688,1.49933625835099,-0.520811977263286,-0.520811977263286
131,"NCU08916","K27 lost only",3.86701327645994,1.69778253495302,2.78824113436984,1.25705401606922,0.702669024627723,1.59990070237089,1.11060135650765,0.0372969891054463,0.169804232428149
132,"NCU06899","K27 lost only",4.21006079859115,1.66739562708075,-0.602494955849139,1.211105332695,0.740287978514191,1.69149317760071,1.03645926616138,-0.747525690134165,0.669540652523558
133,"NCU07051","K27 lost only",3.50376460674789,1.66291593078525,-0.0536319304986834,1.40882577791546,1.31835254095936,1.28292550538364,0.526174948678075,-0.506222214651387,1.10058203689424
134,"NCU08558","K27 lost only",2.38568336231263,1.60273853547587,3.17194376743616,1.23201304046206,0.91513288265799,1.49959882182582,-0.00669551835412237,1.35846836574665,-1.02292673390946
135,"NCU11087","K27 lost only",3.06573553365306,1.56712131396204,2.82996770273112,1.18272751498673,0.998682324159153,1.2485005796051,1.31660310368838,-0.629370762446287,-0.906778920326387
136,"NCU07084","K27 lost only",3.97908468662503,1.5541016531843,-0.473441956490069,1.37742786482509,1.01044255735308,1.4130400619604,1.32720723941751,0.216567114827873,-0.771887177122693
137,"NCU07094","K27 lost only",3.03045243756627,1.41567827559915,-0.226005991590473,1.15593471252758,1.0374333351227,1.33449236466428,0.624861043410982,-0.731929268203907,1.07041572310483
138,"NCU09726","K27 lost only",3.41481931091746,1.39858575238883,2.72988866251026,1.0750895676333,0.694882151705977,1.20551392308887,-0.330442184350214,-0.579588136304314,1.48961845695884
139,"NCU07085","K27 lost only",3.73179254673228,1.36149995957805,-0.585848825853112,1.20504187610165,0.930052149401026,1.23657743350223,1.32308776958936,-0.625237969166541,0.205610519712534
140,"NCU03473","K27 lost only",2.6783777627438,1.30404415209766,-0.800550459935211,1.23758060370596,1.35190155207801,1.82116194868108,-0.452025322952873,-0.526435026925773,1.49914278048811
141,"NCU08096","K27 lost only",3.2024948134396,1.28679140807149,2.68367185443891,1.37820741214238,0.929176985573922,1.33350187780116,-0.903944903539532,0.358352562740445,1.24891899847318
142,"NCU08800","K27 lost only",2.18662272988812,1.28353577773543,-0.477077186906845,1.39731470612376,1.30500523026779,1.8239493169184,0.398045449735132,-0.814437690112976,1.23082993049082
143,"NCU08918","K27 lost only",2.74043981239511,1.26466917604124,1.8818749018152,0.150659014592958,-0.358193916531801,-0.603973188135204,0.281474821057169,1.24295684304347,-1.08923590955774
144,"NCU12051","K27 lost only",2.94076691290605,1.19840237541387,0.278847889497923,0.983891194328343,0.790853525125638,1.36801500140027,0.395650923762724,0.0878025698420633,0.924225099333521
145,"NCU09455","K27 lost only",2.87488017775476,1.19399087305239,-0.816773660107703,1.6030986326249,1.36620309511815,1.71822025780214,-0.344327448657367,-0.520674755436532,1.48990878137611
146,"NCU05463","K27 lost only",3.2652052192054,1.18265610155087,1.24262851439351,1.23207619027065,1.23113260872515,1.55810874863948,0.354653781799425,-0.614113505656529,1.23955543900668
147,"NCU07636","K27 lost only",2.78796450306137,1.13030142894042,2.3113623196855,-0.610398543522839,-1.04942502081891,-0.84940041889165,1.49718357932237,-0.542372289472278,-0.542372289472278
148,"NCU08089","K27 lost only",2.03946094090944,1.12650689377222,2.28217346970944,0.987897162537302,1.14152850262396,1.19668709683826,-0.507800324049457,1.48928519503505,-0.344947780656116
149,"NCU08546","K27 lost only",2.50219253221665,1.11899786588739,2.89499732755555,1.06400463720855,1.07679159180566,1.40210358960313,1.49166175406535,-0.592584997306529,-0.350496152147589
150,"NCU03474","K27 lost only",2.80593984917147,1.08378417114514,-0.578925334724585,1.24901740707945,1.16665923034806,1.7017270934241,-0.21946453180133,-0.552924118864143,1.4696651657851
151,"NCU04934","K27 lost only",2.07698063430261,1.05702622948947,2.9671950876464,0.965884016714994,0.750791236257137,0.905585791827391,0.853379695419471,0.781990417959269,-1.21956587098601
